filename,text_lvl,f_grade,f_ease,ari,avg_tokenlength,documentlength_token,documentlength_sentence,avg_sentencelength_char,avg_sentencelength_token,slug,sum_fasttext-wiki-news-subwords-300_linear_reg,avg_fasttext-wiki-news-subwords-300_linear_reg,sum_fasttext-wiki-news-subwords-300_class_logistic_reg,avg_fasttext-wiki-news-subwords-300_class_logistic_reg,sum_fasttext-wiki-news-subwords-300_class_svm,avg_fasttext-wiki-news-subwords-300_class_svm,sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,avg_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,sum_word2vec-google-news-300_linear_reg,avg_word2vec-google-news-300_linear_reg,sum_word2vec-google-news-300_class_logistic_reg,avg_word2vec-google-news-300_class_logistic_reg,sum_word2vec-google-news-300_class_svm,avg_word2vec-google-news-300_class_svm,sum_word2vec-google-news-300_ordinal_logistic_reg,avg_word2vec-google-news-300_ordinal_logistic_reg,sum_glove-wiki-gigaword-300_linear_reg,avg_glove-wiki-gigaword-300_linear_reg,sum_glove-wiki-gigaword-300_class_logistic_reg,avg_glove-wiki-gigaword-300_class_logistic_reg,sum_glove-wiki-gigaword-300_class_svm,avg_glove-wiki-gigaword-300_class_svm,sum_glove-wiki-gigaword-300_ordinal_logistic_reg,avg_glove-wiki-gigaword-300_ordinal_logistic_reg,newsela_sum_fasttext-wiki-news-subwords-300_linear_reg,newsela_avgfasttext-wiki-news-subwords-300_linear_reg,newsela_sum_fasttext-wiki-news-subwords-300_class_logistic_reg,newsela_avgfasttext-wiki-news-subwords-300_class_logistic_reg,newsela_sum_fasttext-wiki-news-subwords-300_class_svm,newsela_avgfasttext-wiki-news-subwords-300_class_svm,newsela_sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,newsela_avgfasttext-wiki-news-subwords-300_ordinal_logistic_reg,newsela_sum_word2vec-google-news-300_linear_reg,newsela_avgword2vec-google-news-300_linear_reg,newsela_sum_word2vec-google-news-300_class_logistic_reg,newsela_avgword2vec-google-news-300_class_logistic_reg,newsela_sum_word2vec-google-news-300_class_svm,newsela_avgword2vec-google-news-300_class_svm,newsela_sum_word2vec-google-news-300_ordinal_logistic_reg,newsela_avgword2vec-google-news-300_ordinal_logistic_reg,newsela_sum_glove-wiki-gigaword-300_linear_reg,newsela_avgglove-wiki-gigaword-300_linear_reg,newsela_sum_glove-wiki-gigaword-300_class_logistic_reg,newsela_avgglove-wiki-gigaword-300_class_logistic_reg,newsela_sum_glove-wiki-gigaword-300_class_svm,newsela_avgglove-wiki-gigaword-300_class_svm,newsela_sum_glove-wiki-gigaword-300_ordinal_logistic_reg,newsela_avgglove-wiki-gigaword-300_ordinal_logistic_reg,fasttext-wiki-news-subwords-300_pairwiseSVM,word2vec-google-news-300_pairwiseSVM,glove-wiki-gigaword-300_pairwiseSVM,grade_level,Original_Index,newsela_fasttext-wiki-news-subwords-300_pairwiseSVM,newsela_word2vec-google-news-300_pairwiseSVM,newsela_glove-wiki-gigaword-300_pairwiseSVM,transread_en_avgfasttext-wiki-news-subwords-300_linear_reg,transread_en_sum_fasttext-wiki-news-subwords-300_linear_reg,transread_en_avgfasttext-wiki-news-subwords-300_class_logistic_reg,transread_en_sum_fasttext-wiki-news-subwords-300_class_logistic_reg,transread_en_avgfasttext-wiki-news-subwords-300_class_svm,transread_en_sum_fasttext-wiki-news-subwords-300_class_svm,transread_en_avgfasttext-wiki-news-subwords-300_ordinal_logistic_reg,transread_en_sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,transread_en_avgword2vec-google-news-300_linear_reg,transread_en_sum_word2vec-google-news-300_linear_reg,transread_en_avgword2vec-google-news-300_class_logistic_reg,transread_en_sum_word2vec-google-news-300_class_logistic_reg,transread_en_avgword2vec-google-news-300_class_svm,transread_en_sum_word2vec-google-news-300_class_svm,transread_en_avgword2vec-google-news-300_ordinal_logistic_reg,transread_en_sum_word2vec-google-news-300_ordinal_logistic_reg,transread_en_avgglove-wiki-gigaword-300_linear_reg,transread_en_sum_glove-wiki-gigaword-300_linear_reg,transread_en_avgglove-wiki-gigaword-300_class_logistic_reg,transread_en_sum_glove-wiki-gigaword-300_class_logistic_reg,transread_en_avgglove-wiki-gigaword-300_class_svm,transread_en_sum_glove-wiki-gigaword-300_class_svm,transread_en_avgglove-wiki-gigaword-300_ordinal_logistic_reg,transread_en_sum_glove-wiki-gigaword-300_ordinal_logistic_reg,transread_en_fasttext-wiki-news-subwords-300_pairwiseSVM,transread_en_word2vec-google-news-300_pairwiseSVM,transread_en_glove-wiki-gigaword-300_pairwiseSVM,glove-wiki-gigaword-300_han_svm,word2vec-google-news-300_han_svm,fasttext-wiki-news-subwords-300_han_svm,fasttext-wiki-news-subwords-300_han_svm_reg,fasttext-wiki-news-subwords-300_han_only_cat,glove-wiki-gigaword-300_han_only_cat,glove-wiki-gigaword-300_han_cat,newsela_bertRank,bert_classification,bert_regression,bertRank,word2vec-google-news-300_han_only_cat,mbertRank,newsela_eng_bert_regression,newsela_mbert_regression,newsela_engbertRank,newsela_mbertRank
WNL Coloring Books-ele.txt,Ele-Txt,11.1,61.9,14.4,4.701052631578947,475,41,65.95121951219512,11.585365853658535,WNL Coloring Books,-1.705234094020868,-0.6698039461106937,0,0,0,0,0,0,0.6857236759594192,0.8632983585734273,0,0,0,0,0,0,-1.547302723725251,-1.356004726265354,0,0,0,0,0,0,5.025220614646815,5.498771495828682,3,2,2,2,3,2,4.581386457365967,4.67752319112244,2,2,2,2,3,2,2.920732965840996,3.393628988387981,2,2,2,2,3,2,-2.0,-2.0,-2.0,0,458,0.0,-2.0,-2.0,-0.4253859094340377,-3600.631179869446,0,0,1,0,0,0,-0.2620052509002224,-585.7660473509652,0,0,0,0,0,0,-0.039181978022599,-2709.406056584003,0,0,0,0,0,0,0,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45176288,0.0,-0.0261053033173084,0.0175046473741531,1.0,0.11666341125965118,11.937734,12.122316,0.002165238,0.0150973275
WNL 101 year old bottle message-ele.txt,Ele-Txt,11.6,66.0,14.2,4.244406196213425,581,44,69.13636363636364,13.204545454545457,WNL 101 year old bottle message,1.2277113767849663,1.7244088641198996,0,0,0,0,0,0,1.341796334220446,0.7542487296346998,0,0,0,0,0,0,-0.7882268669842762,-1.2074432613905746,0,0,0,0,0,0,6.019340175540958,6.85635297392173,10,2,2,3,5,3,5.747630086186069,5.637681325998507,4,2,2,3,5,4,4.599387540017803,5.437418369384947,2,2,2,2,5,2,-2.0,-2.0,-2.0,0,459,0.0,0.0,-2.0,-0.4153144244552393,-4482.647817386082,0,0,0,0,0,0,-0.0553613061036173,-650.0767511907254,0,0,0,0,0,0,-0.084599147379337,-3659.571254753909,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16733722,0.0,-0.0804149806499481,0.93732351064682,1.0,0.06529088318347931,8.493498,11.682761,0.0010957823,0.011458378
Kashmir-ele.txt,Ele-Txt,9.4,66.37,12.4,4.750788643533123,634,53,68.69811320754717,11.962264150943396,Kashmir,-0.8967213487038144,-1.9884814588570647,0,0,0,0,0,0,-0.359670703879547,-0.6884287224459626,0,0,0,0,0,0,-0.1696232839495741,-0.202143805435341,0,0,1,0,0,0,5.373046727729153,6.62920036224846,3,2,3,3,5,3,4.690111273156861,5.582715428101308,4,2,3,3,4,4,4.242463226150511,5.451126682057506,2,2,3,2,4,3,-2.0,-2.0,-2.0,0,460,-2.0,-2.0,-2.0,0.230342923174919,-4474.362822964559,1,0,1,0,1,0,-0.1289444951601848,-734.2328326581829,0,0,0,0,0,0,-0.4050481898541163,-3949.321150260304,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059939423,0.0,-0.0828159749507904,0.7706370949745178,1.0,0.0437910296022892,9.796433,11.827297,0.00041167747,0.012986209
WNL Mirrors-ele.txt,Ele-Txt,7.4,71.44,9.5,4.67910447761194,402,29,78.27586206896552,13.862068965517242,WNL Mirrors,-0.3321034515102605,1.524157557187996,1,2,0,2,0,2,0.0880127282184313,-0.3400786753349685,0,2,0,0,0,1,0.1315526527577533,0.0046556352374551,0,0,0,2,0,1,5.840392748905553,6.8508735008627255,6,10,1,10,4,10,5.748003330003112,6.76430021072297,5,10,10,5,5,10,5.67325663284965,7.736168989126607,10,10,2,10,5,10,0.0,0.0,-2.0,0,461,0.0,0.0,0.0,0.6172635309226866,-2740.541748150247,1,0,1,0,1,0,0.5339173274827214,-258.8515143851919,0,0,0,0,0,0,0.4164577924345352,-2354.5252549076345,0,0,0,0,0,0,0,0,-2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0015750336,0.0,-0.1652430146932602,0.0673072412610054,1.0,0.044247254729270935,7.5653977,8.867161,0.0003697157,0.011012508
WNL Inky the octopus-ele.txt,Ele-Txt,13.1,56.63,15.5,4.398510242085661,537,39,74.2051282051282,13.76923076923077,WNL Inky the octopus,2.0830681199569563,2.854371989351949,2,0,0,0,1,1,0.9389654524280884,3.117455408273072,0,2,0,0,1,1,0.0910431520941736,1.1809353696166731,2,2,0,2,2,2,6.238033518259958,7.671249504673744,6,10,2,10,5,5,6.741934339825843,7.967404853613033,10,10,10,10,5,5,5.049449005153764,6.372821274793695,10,10,2,10,5,10,-2.0,-2.0,-2.0,0,462,0.0,0.0,-2.0,-0.1960297234744867,-3963.118631397839,0,0,1,0,0,0,-0.0166468181154886,-548.6383627655996,0,0,0,0,0,0,0.3368646532449499,-3001.632444624445,0,0,0,0,0,0,-2,0,-2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.072191745,2.0,0.3260704278945923,0.016761839389801,1.0,0.08315962553024292,11.711452,12.158928,0.00055032107,0.011373977
WNL Noise pollution -ele.txt,Ele-Txt,11.4,61.09,15.1,4.799564270152506,459,27,98.07407407407408,17.0,WNL Noise pollution ,-0.0364474496129076,0.9266644055659948,0,0,0,1,0,0,0.1141118603632049,1.2644775833405753,0,0,0,0,0,0,-0.2912640657492953,-0.5381216690727655,0,0,0,0,0,0,6.116041442247806,7.340796185913364,10,10,2,10,4,5,6.2448965022229,7.668044102415393,10,10,10,10,5,6,4.632324399817239,5.553239628206843,4,2,2,2,3,5,-2.0,-2.0,-2.0,0,463,-2.0,-2.0,-2.0,0.7339575496665409,-3010.7975527748586,1,0,1,0,1,0,0.7075069517375507,-223.3432146623596,0,0,0,0,0,0,0.3116746985196332,-2637.569043110217,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013644233,0.0,-0.1489902883768081,0.0146255958825349,1.0,0.05053908750414848,11.952895,12.178571,0.0008757408,0.011664059
Blackberry-ele.txt,Ele-Txt,11.7,54.86,14.3,4.85891472868217,645,51,74.01960784313725,12.647058823529411,Blackberry,-0.310616500169887,1.0350569056210803,0,0,0,1,1,0,0.7580200233284602,1.2343488355831571,1,0,0,0,1,0,0.8081439872428107,0.6658186942651501,1,0,1,0,0,0,5.653039165450578,6.615390203431178,5,10,3,5,5,5,4.931734520112461,5.76872765372897,4,10,3,3,4,5,5.961502019054986,7.600415521451286,10,10,3,3,6,10,-2.0,-2.0,-2.0,0,464,-2.0,-2.0,-2.0,0.1303664539291036,-4476.581248156089,0,0,1,0,0,0,-0.4560288967682497,-864.1224305263158,0,0,0,0,0,0,-0.2157927928394771,-3693.589199639066,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.013936494,1.0,-0.0390689298510551,0.0172561891376972,1.0,0.049202173948287964,11.910343,12.093337,0.00045040878,0.0102804005
Old age-ele.txt,Ele-Txt,14.6,47.35,18.0,4.89945155393053,547,32,100.78125,17.09375,Old age,0.2179389544295624,-0.3407872614350529,0,0,0,1,0,0,0.9783586502731518,1.153911638277787,0,0,0,1,0,0,1.034904223940443,2.297452056172576,0,0,0,0,2,0,6.759456335975851,8.025332799915828,10,10,10,10,5,10,6.861745186054883,8.338025265080049,10,10,10,10,5,6,2.963644069129465,3.5030265909495384,3,5,2,5,4,2,-2.0,-2.0,-2.0,0,465,-2.0,-2.0,-2.0,-0.1259692993989567,-4067.859548464774,1,0,1,0,1,0,-0.2805662759763321,-669.6876832604298,0,0,0,0,0,0,-0.9034916944386318,-3788.168817562137,0,0,0,0,0,0,-2,-2,-2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.06934844,0.0,-0.0956823229789733,0.0277448669075965,1.0,0.05047336965799332,12.092967,12.175556,0.0012203029,0.011769362
Skydiver-ele.txt,Ele-Txt,11.6,66.1,15.5,4.513392857142857,672,50,73.96,13.44,Skydiver,-0.0287513370183292,-0.0451866872306707,0,2,1,2,0,1,-0.0063778851197864,-0.0947110809404243,0,2,0,0,0,1,0.1658224592051635,0.0713725390810484,0,2,0,2,0,1,4.847958238252381,5.948032279179939,6,10,3,10,3,5,4.476031126734419,4.523398972980736,4,10,3,3,3,5,5.49207194512959,6.264419069147419,6,10,3,10,8,5,-2.0,-2.0,-2.0,0,466,-2.0,-2.0,-2.0,0.3751628278124821,-4674.165004981157,0,0,1,0,0,0,-0.0826460053880664,-734.7311306237442,0,0,0,0,0,0,0.8164976259685428,-3571.7638794073823,0,0,0,0,0,0,-2,-2,-2,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.012859512,0.0,0.4464579820632934,0.0322493091225624,1.0,0.08390231430530548,9.770664,11.617063,0.00083368295,0.010689
WNL Making a killing-ele.txt,Ele-Txt,8.3,69.31,9.9,4.549319727891157,588,42,77.4047619047619,14.0,WNL Making a killing,0.0342876864580825,1.414096781491562,0,0,0,1,0,0,9.61665566783232e-05,-1.17998812652678,0,1,0,0,0,1,-0.6350365529005768,-0.9995233029198792,0,0,0,0,0,0,4.796964063694843,4.898178986261171,3,2,2,3,5,3,4.174429820066161,3.974025284706919,5,5,3,5,3,5,5.196401071818297,7.026475485429366,3,10,2,2,5,10,-2.0,-2.0,-2.0,0,467,-2.0,-2.0,-2.0,-0.0647408010188623,-4271.871023113878,0,0,1,0,0,0,0.0581880512801959,-582.5495307940466,0,0,0,0,0,0,-0.4473209130188751,-3352.141805177341,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0027208175,0.0,-0.0274339020252227,0.0172302536666393,1.0,0.046020038425922394,10.367912,10.851456,0.0005920752,0.010068325
Murderers beware-ele.txt,Ele-Txt,21.6,23.87,26.2,5.048,375,29,78.17241379310344,12.93103448275862,Murderers beware,-1.161268516501704,-1.688830663961946,0,1,0,1,0,1,-0.213601501556518,-0.8459554786796666,0,2,0,0,1,1,-1.5010288996679386,-0.7983376317347659,1,0,0,1,0,0,6.344943921889498,8.160906525880119,10,10,1,10,5,10,6.938023804798812,8.594026069039117,10,10,10,10,5,10,5.030891401446127,6.769486033895923,4,10,1,3,5,6,-2.0,-2.0,-2.0,0,468,-2.0,0.0,-2.0,0.0050152136564864,-2678.937571135715,1,0,1,0,1,0,0.2421969899706726,-312.60885178565434,0,0,1,0,0,0,-0.989271051126698,-2529.6389002546107,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4365467,0.0,0.0279596745967865,0.0434816069900989,1.0,0.06720738857984543,12.10669,12.176395,0.0013024817,0.015270015
US shutdown-ele.txt,Ele-Txt,11.7,54.97,14.0,4.768844221105527,398,34,67.38235294117646,11.705882352941176,US shutdown,0.17149748707433,0.3651458270383898,0,0,0,0,0,0,0.1310996392953913,0.6972887390817313,1,0,0,0,0,1,1.1104034301812962,2.0727116723020504,0,0,0,0,0,1,4.97535757732705,6.061061860308215,3,2,1,3,3,3,4.754607679451889,5.333151570525828,4,10,1,3,3,4,4.905163059645,7.285510549271624,10,10,1,3,4,5,-2.0,-2.0,-2.0,0,469,-2.0,-2.0,-2.0,-0.3060736905526156,-2999.781106408744,0,0,1,0,0,0,0.201369643482381,-360.3962039321159,0,0,0,0,0,0,0.0516406691361677,-2192.24634812406,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0019321494,0.0,0.1461816132068634,0.0162719506770372,1.0,0.04665498435497284,8.205352,11.260822,0.00046704966,0.0100416355
WNL We must-ele.txt,Ele-Txt,9.7,70.87,12.6,4.352,625,42,79.16666666666667,14.88095238095238,WNL We must,-0.0568224015036469,0.4963945110773684,0,0,0,0,0,0,-0.96575925410811,-1.1817725061618312,1,0,0,0,0,0,-0.0485001493635421,-0.888450153044948,0,0,1,0,0,0,6.103036191186386,6.967738639152325,4,10,3,5,5,5,6.583908860816457,7.743265329702886,6,10,3,4,5,5,5.063291112685421,6.465689487542864,3,3,3,3,7,5,-2.0,-2.0,-2.0,0,470,-2.0,-2.0,-2.0,-0.3632839672367627,-4580.803894659372,0,0,1,0,0,0,0.0077173364378448,-613.7185857407985,0,0,0,0,0,0,-0.1298327449038989,-3779.457409381563,0,0,0,0,0,0,-2,-2,-2,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.19323234,0.0,-0.1246310025453567,0.0276347696781158,1.0,0.04650958627462387,12.027472,12.178087,0.00083761686,0.010838705
WNL Neuroscientists-ele.txt,Ele-Txt,8.2,69.52,10.7,4.757785467128028,578,37,89.70270270270271,15.62162162162162,WNL Neuroscientists,0.9377219114021637,-0.863023507303974,0,1,0,1,0,2,0.154454703432326,0.7939616974044341,0,1,0,1,1,1,2.3881806927896503,2.345850265465197,0,0,0,2,0,0,5.421498581855992,6.047996114755124,7,10,10,10,5,10,6.42419137988751,7.30902312479648,5,10,10,5,5,10,4.27251821432241,5.179798278168631,5,10,10,10,6,5,-2.0,-2.0,-2.0,0,471,0.0,-2.0,-2.0,0.1796236249424119,-4119.0637084542,1,0,1,0,1,0,0.56872945520303,-341.1419666631718,0,0,0,0,0,0,0.0641953745147283,-3601.1522356870987,0,0,0,0,0,0,0,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08546374,0.0,0.018052339553833,0.8330246210098267,1.0,0.04449915513396263,10.355647,11.99697,0.0006961816,0.03441509
WNL Brown bears-ele.txt,Ele-Txt,12.2,58.96,16.4,4.867697594501718,582,41,83.2439024390244,14.195121951219512,WNL Brown bears,-1.0220537388428956,-0.5807451716812091,0,0,0,1,0,0,0.3706421874277827,0.1893806401041438,0,0,0,0,0,0,-3.1586924510170493,-2.965163861761072,0,0,0,0,0,0,6.3862180724671065,7.065346375288343,10,10,2,5,5,5,6.434080420913253,7.117092647476484,10,10,10,10,5,6,4.577341583239617,5.309092879234726,3,3,2,3,5,5,-2.0,-2.0,-2.0,0,472,-2.0,-2.0,-2.0,0.497994230868688,-4011.823227092677,1,0,1,0,1,0,0.724932322300193,-274.58062760561927,0,0,0,0,0,0,0.0499493820271315,-3468.833469886037,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.012994457,0.0,-0.0358897000551223,0.0178238600492477,1.0,0.04721369594335556,12.124947,12.176876,0.0006870306,0.0097910445
Violence-ele.txt,Ele-Txt,13.9,49.18,17.2,4.8282097649186255,553,46,69.8695652173913,12.021739130434783,Violence,1.7883248696363296,0.7651611420208919,0,0,0,2,1,1,0.0583379928139753,1.982477254732835,0,0,0,0,0,1,2.9927571539876987,2.799533158158172,0,0,0,1,2,1,7.481458148948543,8.851751238127544,10,10,10,10,6,10,5.969059194431514,6.552241953176575,5,10,10,5,5,10,6.769686555987141,8.205110780309742,10,10,10,10,6,10,-2.0,-2.0,-2.0,0,473,-2.0,-2.0,-2.0,0.1262686750038897,-3886.443832186058,1,0,1,0,1,0,-0.1114094679671444,-598.9801375125894,0,0,0,0,0,0,0.0805191271400724,-3300.975752084273,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06949737,0.0,-0.0344556830823421,0.0174650195986032,1.0,0.04781400039792061,12.148164,12.172777,0.00051912025,0.010258271
Prince Harry-ele.txt,Ele-Txt,11.3,66.91,14.0,4.259958071278826,477,41,61.04878048780488,11.634146341463415,Prince Harry,0.9784431171462756,0.2305913440127653,0,0,0,0,0,0,1.2515039173957985,1.357352058232836,0,0,0,0,1,0,0.6452878246278966,1.0753359656258483,0,0,0,0,2,0,5.250075749574802,6.3477622677802525,3,2,2,2,3,3,5.785715855508486,6.353920507374274,3,2,2,2,4,4,4.827567696471975,6.489295082136737,3,2,2,2,6,4,-2.0,-2.0,-2.0,0,474,-2.0,-2.0,-2.0,-0.5530670853575845,-3698.045384417245,0,0,0,0,0,0,-0.0878819932706016,-538.2917447933631,0,0,0,0,0,0,-0.0154561245348148,-2826.5087447483243,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.031240085,0.0,0.0866288170218467,0.0142192207276821,1.0,0.0547097809612751,9.325918,11.676331,0.0021397453,0.013980366
Nepal-ele.txt,Ele-Txt,11.1,61.9,14.3,4.733716475095785,522,38,78.71052631578948,13.736842105263158,Nepal,1.190326844695378,0.9144294655845756,0,1,0,1,0,1,0.321707088069731,0.2369592242860534,0,0,0,0,0,0,-0.6699832926463154,-2.402962398516827,0,0,0,1,0,0,5.866295060558289,6.5428754331503205,10,10,10,5,5,10,5.441679614773951,6.6487290037168325,4,5,2,5,4,5,4.398583248000271,5.557371640183618,3,2,2,3,6,2,-2.0,-2.0,-2.0,0,475,-2.0,-2.0,-2.0,0.2678716018493503,-3770.0860104603535,1,0,1,0,1,0,0.2143742249105225,-470.5750203089151,0,0,0,0,0,0,-0.0093379064050296,-3186.426331957528,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.02659972,0.0,-0.1024878993630409,0.4649018347263336,1.0,0.07714609056711197,12.10101,12.162472,0.00058945944,0.01242448
WNL Why we should -ele.txt,Ele-Txt,7.9,70.33,9.3,4.582159624413146,426,24,98.79166666666669,17.75,WNL Why we should ,-0.4587218675823961,2.7653572492719927,0,0,0,0,0,0,0.8051087239765722,2.322310733363736,0,0,0,0,0,0,0.3644049312847817,1.8300034642370555,0,0,0,0,2,0,5.81876555520252,7.098352701545037,4,2,1,3,4,3,5.474141602223049,7.385994989026782,5,3,1,4,4,5,5.063997032082831,7.184867963432982,10,10,2,3,5,10,-2.0,-2.0,-2.0,0,476,-2.0,-2.0,-2.0,0.1927136387295682,-3023.37916233952,0,0,1,0,0,0,-0.3405483598489294,-554.8771001690951,0,0,0,0,0,0,-0.4840688728286197,-2809.2921813715507,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011105029,0.0,0.0223858207464218,0.0187752563506364,1.0,0.056275613605976105,11.7822695,12.168773,0.0005668381,0.015885266
WNL I confused my numbers-ele.txt,Ele-Txt,11.7,60.28,13.8,4.457657657657657,555,34,89.02941176470588,16.323529411764707,WNL I confused my numbers,1.950774774496382,4.439266369453604,2,0,0,0,2,1,0.0665683650804247,0.147325095732608,0,0,0,0,1,0,-1.0466206439157657,-0.462112230767767,0,0,0,0,0,1,7.785714358718439,9.755030327741142,10,10,10,10,5,10,7.110237064342613,8.29613537558825,10,10,10,10,6,10,4.265554857895445,5.746733904550116,4,4,2,2,4,3,-2.0,-2.0,-2.0,0,477,-2.0,-2.0,-2.0,1.0627209510690925,-3480.47750368001,0,0,1,0,0,0,0.222191099255701,-467.2528487122141,0,0,0,0,0,0,0.2493661436092074,-3124.6068061088367,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03701148,2.0,0.507710337638855,0.0206247195601463,1.0,0.04610656201839447,12.120016,12.169385,0.0010036957,0.02110575
Brazil-ele.txt,Ele-Txt,20.5,32.03,26.7,5.105633802816901,568,48,72.1875,11.833333333333334,Brazil,-0.1826466542264475,0.7420733763964957,0,1,0,1,0,1,-0.6032865403034529,-0.4986143029927241,0,0,0,0,0,0,2.9800283519963364,5.07807287855061,1,1,0,1,2,1,5.634576465527858,6.683823238896489,6,10,2,5,4,5,5.494909131714901,6.141627315154508,4,10,2,5,5,5,5.31143698933076,6.813880833568245,5,5,2,3,6,5,-2.0,-2.0,-2.0,0,478,-2.0,-2.0,-2.0,0.1724349383104826,-3957.924261920157,1,0,1,0,1,0,0.0869199703271415,-550.7370171106745,0,0,0,0,0,0,-0.4129547844755619,-3423.1623892886305,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.008889013,0.0,0.0096843540668487,0.0143211772665381,1.0,0.05125262588262558,12.100761,12.179669,0.0013041932,0.010048906
WNL EU Pollution-ele.txt,Ele-Txt,15.0,41.03,18.1,5.111888111888112,572,41,85.21951219512195,13.951219512195122,WNL EU Pollution,0.1922901041065465,1.8616022039163849,0,2,0,2,0,2,1.5125376674190394,2.9395971776072365,1,2,1,0,0,2,-0.6915885485201971,-0.3192018226997799,0,2,0,2,2,1,6.566076183414123,8.333001910598306,7,10,10,10,5,10,6.825478656841487,8.241481303584868,10,10,10,7,6,10,6.074201029179606,7.591567274366593,5,5,3,5,5,6,-2.0,-2.0,-2.0,0,479,-2.0,-2.0,-2.0,0.7012507927550358,-3910.608773652944,1,0,1,0,1,0,0.4638759968176373,-396.3882384749778,1,0,1,0,1,0,0.483995477831737,-3263.095620474654,1,0,1,0,1,0,-2,-2,-2,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0016884694,0.0,-0.0547796264290809,0.0156007856130599,1.0,0.05845186859369278,12.130613,12.178125,0.00040334245,0.009484792
WNL A good night sleep-ele.txt,Ele-Txt,8.9,67.69,10.0,4.410048622366289,617,45,74.06666666666666,13.71111111111111,WNL A good night sleep,1.5566664444224785,2.684627117609061,0,0,0,0,2,0,1.1462361236928746,0.8780273759042494,0,0,0,0,1,0,-1.142421316224849,-0.6951360053311983,0,0,0,0,0,0,5.140187567273521,5.846571523335248,4,2,2,3,4,3,4.995035718502966,5.332100295874014,4,2,2,3,4,3,4.894678375742247,7.634101190777866,4,3,3,2,7,5,-2.0,-2.0,-2.0,0,480,-2.0,-2.0,-2.0,-0.4198514706972158,-4704.648500633554,0,0,1,0,0,0,-0.8555583259313357,-1049.5725935138132,0,0,0,0,0,0,-0.9562006517374312,-4304.366075457593,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032325733,0.0,0.0817545726895332,0.0223630182445049,1.0,0.0506906695663929,10.451527,11.42413,0.00085974496,0.015490235
WNL Who can stop Trump-ele.txt,Ele-Txt,10.3,63.93,13.1,4.644007155635062,559,36,87.11111111111111,15.52777777777778,WNL Who can stop Trump,1.4280142342032005,1.7660086824565706,0,0,0,0,0,0,1.8517468561369903,3.181386322110619,2,0,0,0,2,0,1.1937700498775583,1.953344706165144,0,0,0,0,2,0,5.364679846618999,6.426915351391296,5,2,2,3,4,3,5.835266834831892,6.160590119861028,5,2,2,3,5,5,4.394583978304084,5.868225055615142,2,2,2,2,4,3,-2.0,-2.0,-2.0,0,481,-2.0,0.0,-2.0,-0.3675071221381998,-4197.021768356863,0,0,0,0,0,0,-0.221246457661788,-683.5413249092243,0,0,0,0,0,0,-0.534403874252094,-3524.108857832437,0,0,0,0,0,0,-2,-2,-2,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.003129989,0.0,0.1017446890473365,0.0146137010306119,1.0,0.05433972179889679,11.758797,12.1785555,0.00041893398,0.0100979805
