slug,language,title,grade_level,version,filename,f_grade,f_ease,ari,avg_tokenlength,documentlength_token,documentlength_sentence,avg_sentencelength_char,avg_sentencelength_token,Original_Index,newsela_bertRank,newsela_bert,newsela_bert_regression,os_eng_bertRank,os_eng_bert_regression
lonesome-turtle-spanish,es,Conozca al Solitario George,2.0,5,lonesome-turtle-spanish.es.5.txt,6.1,69.58,6.8,4.696850393700787,254,36,39.91666666666666,7.055555555555555,612,0.014510793,6.0,5.0875216,0.06168875,-0.2566284
longterm-englishlearners-spanish,es,Escuelas de California trabajan para ayudar a los 'estudiantes de inglés a largo plazo',12.0,0,longterm-englishlearners-spanish.es.0.txt,34.0,-13.83,41.5,5.235087719298246,1140,44,160.9318181818182,25.90909090909091,613,3.9923987,12.0,11.981331,3.8448083,1.1369641
longterm-englishlearners-spanish,es,Los 'estudiantes de inglés a largo plazo' reciben ayuda en California,8.0,1,longterm-englishlearners-spanish.es.1.txt,23.7,13.08,27.9,5.108622620380739,893,44,123.4090909090909,20.295454545454547,614,2.9969182,12.0,11.45144,3.5408163,0.70517546
longterm-englishlearners-spanish,es,California ayuda a los 'estudiantes de inglés a largo plazo',7.0,2,longterm-englishlearners-spanish.es.2.txt,20.5,21.4,23.5,5.040712468193385,786,46,102.65217391304348,17.08695652173913,615,2.2221913,9.0,9.853478,0.4975781,0.46316457
longterm-englishlearners-spanish,es,California ayuda a los estudiantes de inglés,5.0,3,longterm-englishlearners-spanish.es.3.txt,13.4,45.19,15.2,4.8816,625,47,77.74468085106383,13.297872340425531,616,1.0067035,9.0,9.748985,1.0111737,-0.17039073
longterm-englishlearners-spanish,es,California ayuda a sus estudiantes,4.0,4,longterm-englishlearners-spanish.es.4.txt,11.6,49.75,13.3,4.95906432748538,513,42,72.35714285714286,12.214285714285714,617,0.020836828,9.0,8.924085,0.036445856,-0.21190713
lunchseat-shuffle-spanish,es,Estudiantes intercambian asientos para campaña 'Hoy nadie come solo',12.0,0,lunchseat-shuffle-spanish.es.0.txt,25.4,13.92,30.7,4.933333333333334,795,41,114.39024390243902,19.390243902439025,618,3.9908571,12.0,11.967444,3.837369,0.90957826
lunchseat-shuffle-spanish,es,Miles de alumnos tratan de hacer de las cafeterías de secundaria lugares más acogedores,7.0,1,lunchseat-shuffle-spanish.es.1.txt,21.5,24.18,25.8,4.9147869674185465,798,48,97.70833333333331,16.625,619,3.2920957,9.0,9.592496,1.2238376,0.69589555
lunchseat-shuffle-spanish,es,Estudiantes de secundaria tratan de convertir las cafeterías en lugares más acogedores,5.0,2,lunchseat-shuffle-spanish.es.2.txt,14.8,41.63,17.0,4.8621621621621625,740,54,79.79629629629629,13.703703703703704,620,2.5484076,9.0,9.124747,2.8960383,0.118450254
lunchseat-shuffle-spanish,es,Alumnos de secundaria tratan de que todos se sientan integrados durante el almuerzo,4.0,3,lunchseat-shuffle-spanish.es.3.txt,10.7,57.71,12.6,4.715959004392387,683,56,69.25,12.196428571428571,621,2.0023274,9.0,8.366167,1.9303952,-0.08447022
lunchseat-shuffle-spanish,es,Alumnos de secundaria de todo el país tratan de hacer amigos,2.0,4,lunchseat-shuffle-spanish.es.4.txt,6.7,73.27,8.6,4.544198895027624,362,43,46.25581395348837,8.418604651162791,622,0.011222805,7.0,6.964545,0.052905187,-0.17499204
malaria-forests-spanish,es,"Al talar los bosques, los humanos podrían contraer malaria",12.0,0,malaria-forests-spanish.es.0.txt,32.5,-9.97,38.9,5.113654946852003,1223,38,196.26315789473685,32.18421052631579,623,3.9910805,12.0,11.966895,2.7171612,1.1248722
malaria-forests-spanish,es,"Al talar los bosques, los humanos podrían aumentar la transmisión de la malaria",9.0,1,malaria-forests-spanish.es.1.txt,25.8,13.01,31.9,5.08963282937365,926,39,144.12820512820514,23.743589743589745,624,3.986672,12.0,11.804103,3.7105532,0.8724116
malaria-forests-spanish,es,La tala de bosques puede estar provocando la transmisión de la malaria a humanos,7.0,2,malaria-forests-spanish.es.2.txt,18.7,31.48,22.7,5.047018348623853,872,47,111.85106382978724,18.5531914893617,625,2.0075495,12.0,11.086303,1.8310277,0.3665878
malaria-forests-spanish,es,Los monos contagian a más personas donde se cortan árboles,5.0,3,malaria-forests-spanish.es.3.txt,15.1,40.82,17.6,4.89358372456964,639,49,76.63265306122449,13.040816326530612,626,1.0067606,9.0,8.283652,1.034033,-0.040321723
malaria-forests-spanish,es,La gente se contagia de los monos donde se talan bosques,3.0,4,malaria-forests-spanish.es.4.txt,9.3,55.95,10.8,4.924157303370786,356,53,39.71698113207548,6.716981132075472,627,0.010747322,7.0,5.556146,0.09279806,-0.24175575
mall-santa-spanish,es,¿Travieso o bien portado? Santa llega a un centro comercial cercano... pero a un precio,12.0,0,mall-santa-spanish.es.0.txt,46.5,-40.9,57.6,4.951951951951952,1665,60,164.58333333333334,27.75,628,3.9918895,12.0,11.93946,2.9854946,1.8253162
mall-santa-spanish,es,Cada vez son más los centros comerciales que cobran por ver a Santa,9.0,1,mall-santa-spanish.es.1.txt,45.4,-38.26,56.7,4.964358452138493,982,47,123.95744680851064,20.8936170212766,629,2.9974678,12.0,11.579672,1.4029408,1.0303167
mall-santa-spanish,es,Los centros comerciales cobran cada vez más por compartir con Santa,7.0,2,mall-santa-spanish.es.2.txt,21.8,23.26,26.9,5.062717770034843,861,51,101.84313725490196,16.88235294117647,630,2.0127215,9.0,10.650069,1.9796886,0.2997787
mall-santa-spanish,es,Critican a los centros comerciales por cobrar las fotografías con Santa,4.0,3,mall-santa-spanish.es.3.txt,10.8,57.3,13.1,4.791095890410959,584,45,74.73333333333333,12.977777777777778,631,1.0079736,9.0,9.203121,0.57586235,-0.15460652
mall-santa-spanish,es,Muchos padres tienen que pagar para que sus hijos vean a Santa,2.0,4,mall-santa-spanish.es.4.txt,6.4,74.29,7.7,4.415730337078652,267,37,38.83783783783784,7.216216216216216,632,0.009197513,5.0,5.3083735,0.0775878,-0.27377483
mapuche-culture-spanish,es,Cultura mapuche se vuelve popular en Chile y el extranjero,12.0,0,mapuche-culture-spanish.es.0.txt,32.6,-4.76,39.7,4.924511545293073,1126,42,158.28571428571428,26.80952380952381,633,3.9919543,12.0,11.954616,2.0181909,1.7004408
mapuche-culture-spanish,es,Cultura indígena mapuche recobra el respeto merecido en Chile y el extranjero,9.0,1,mapuche-culture-spanish.es.1.txt,25.6,13.32,30.8,4.90081799591002,978,45,127.66666666666669,21.73333333333333,634,3.0025678,12.0,11.684519,2.0316274,1.5419608
mapuche-culture-spanish,es,Cultura indígena mapuche se vuelve popular al integrar sus costumbres a las del Chile moderno,7.0,2,mapuche-culture-spanish.es.2.txt,23.6,18.49,28.3,4.8923766816143495,892,48,108.91666666666669,18.58333333333333,635,2.0074825,12.0,10.938975,2.441792,0.78559494
mapuche-culture-spanish,es,Mayor respeto hacia los indígenas mapuches en Chile y el extranjero,4.0,3,mapuche-culture-spanish.es.3.txt,13.4,45.29,15.1,4.824324324324325,518,45,66.53333333333333,11.511111111111113,636,1.0078869,9.0,9.009333,0.99375856,-0.09044368
mapuche-culture-spanish,es,Indios mapuches se vuelven populares en Chile y el extranjero,2.0,4,mapuche-culture-spanish.es.4.txt,9.5,55.34,10.7,4.844236760124611,321,41,45.26829268292683,7.829268292682927,637,0.010129654,7.0,6.4064937,0.18383096,-0.2435865
medicaid-fosteryouth-spanish,es,Quienes crecieron con una familiasustituta podrían perder Medicaid sideciden mudarse a otro estado,12.0,0,medicaid-fosteryouth-spanish.es.0.txt,31.8,-8.15,37.9,5.048632218844984,987,43,138.34883720930233,22.953488372093023,638,3.9916968,12.0,11.969062,3.8572452,1.0912685
medicaid-fosteryouth-spanish,es,Los chicos que crecieron en familias sustitutas podrían perder Medicaid si se mudan de estado,8.0,1,medicaid-fosteryouth-spanish.es.1.txt,28.8,5.09,35.7,5.065005417118093,923,46,121.17391304347828,20.065217391304348,639,3.005557,12.0,11.616988,2.9100587,0.7920804
medicaid-fosteryouth-spanish,es,Los jóvenes de familias sustitutas pierden su seguro médico al mudarse,6.0,2,medicaid-fosteryouth-spanish.es.2.txt,23.6,18.7,28.9,4.987341772151899,632,39,96.43589743589745,16.205128205128204,640,2.123857,9.0,9.593217,1.9441638,0.16393238
medicaid-fosteryouth-spanish,es,Los jóvenes de familias sustitutas que se mudan a otros estados pueden perder su seguro médico,5.0,3,medicaid-fosteryouth-spanish.es.3.txt,17.6,34.33,21.0,4.927487352445194,593,41,85.1951219512195,14.46341463414634,641,1.2530721,9.0,9.283855,0.9890289,0.019373288
medicaid-fosteryouth-spanish,es,Los niños con ayudas para pagar el médico podrían perderlas si se mudan,3.0,4,medicaid-fosteryouth-spanish.es.4.txt,9.4,60.85,10.6,4.5184049079754605,326,34,52.38235294117647,9.588235294117649,642,0.010316543,9.0,7.7900915,0.040430605,-0.14782229
mexicanartists-taxtime-spanish,es,"Cuando llega la época de impuestos en México, los artistas ponen sus brochas a trabajar",12.0,0,mexicanartists-taxtime-spanish.es.0.txt,23.4,13.79,27.5,5.123320158102767,1265,71,108.5774647887324,17.816901408450704,643,2.9558342,12.0,11.933017,2.8108404,0.5901272
mexicanartists-taxtime-spanish,es,Arte para los ojos del observador... o del recaudador de impuestos,8.0,1,mexicanartists-taxtime-spanish.es.1.txt,23.3,14.09,27.2,5.044468546637744,922,55,100.76363636363637,16.763636363636362,644,3.9904883,12.0,11.933096,3.6503406,0.6365711
mexicanartists-taxtime-spanish,es,Los artistas de México utilizan su talento para pagar impuestos,7.0,2,mexicanartists-taxtime-spanish.es.2.txt,17.9,33.41,21.2,4.945520581113802,826,53,92.1509433962264,15.58490566037736,645,3.8849545,12.0,11.967304,1.1068238,0.33549118
mexicanartists-taxtime-spanish,es,Los artistas en México pagan las facturas con arte,5.0,3,mexicanartists-taxtime-spanish.es.3.txt,15.4,40.01,18.0,4.938506588579795,683,52,77.48076923076923,13.134615384615383,646,1.0129089,9.0,8.913948,0.08899203,-4.7522306e-05
mexicanartists-taxtime-spanish,es,El recaudador de México dice que sigan pintando,4.0,4,mexicanartists-taxtime-spanish.es.4.txt,12.7,47.12,14.2,4.8528,625,54,67.27777777777777,11.574074074074074,647,1.0269421,9.0,8.211937,1.737953,-0.074333824
microsoft-africa-spanish,es,Enseñanza y aprendizaje deMicrosoft en África,12.0,0,microsoft-africa-spanish.es.0.txt,41.6,-33.72,51.1,5.212121212121212,858,29,183.20689655172413,29.58620689655172,648,3.9919217,12.0,11.962536,1.936727,1.9115787
microsoft-africa-spanish,es,Microsoft enseña y aprende en el continente africano,9.0,1,microsoft-africa-spanish.es.1.txt,30.8,-5.51,38.1,5.372727272727273,880,36,155.22222222222223,24.444444444444443,649,2.9965377,12.0,11.728232,3.5501823,1.7084265
microsoft-africa-spanish,es,Un programa de Microsoft ayuda a las empresas en África,7.0,2,microsoft-africa-spanish.es.2.txt,20.5,21.4,24.7,5.320971867007673,782,41,120.07317073170732,19.07317073170732,650,2.990777,12.0,11.701464,3.8502946,1.0381957
microsoft-africa-spanish,es,Microsoft ayuda a las empresas africanas a desarrollar tecnología,4.0,3,microsoft-africa-spanish.es.3.txt,10.2,53.41,11.9,5.014010507880911,571,51,66.96078431372548,11.196078431372548,651,1.0051583,9.0,8.897206,0.06884375,-0.1733357
microsoft-africa-spanish,es,Una compañía de Estados Unidos ayuda a empresas en África,2.0,4,microsoft-africa-spanish.es.4.txt,7.6,60.21,8.5,4.950331125827814,302,38,47.0,7.947368421052632,652,0.007855261,7.0,6.6418595,0.9208032,-0.26710704
mideast-foodculture-spanish,es,Chefs palestinos frustrados mientras que el apogeo por la comida israelí se dispara,12.0,0,mideast-foodculture-spanish.es.0.txt,21.5,24.18,25.9,5.011015911872705,1634,74,132.27027027027026,22.08108108108108,653,3.9924731,12.0,11.966486,2.9099813,1.6591039
mideast-foodculture-spanish,es,Adversidad aplaza sueños de chefs palestinos mientras que el gusto por la comida israelí se dispara,8.0,1,mideast-foodculture-spanish.es.1.txt,28.7,5.3,35.7,5.070806100217865,918,47,117.8936170212766,19.53191489361702,654,3.0431328,12.0,11.31893,2.0122368,1.5503263
mideast-foodculture-spanish,es,Chefs palestinos frustrados mientras que el gusto por la comida israelí aumenta,6.0,2,mideast-foodculture-spanish.es.2.txt,22.0,22.86,27.0,5.016817593790427,773,51,90.54901960784314,15.15686274509804,655,2.003488,12.0,9.775546,1.9590688,0.84559166
mideast-foodculture-spanish,es,Chefs palestinos frustrados y los chef israelíes celebran,4.0,3,mideast-foodculture-spanish.es.3.txt,11.4,50.36,13.0,4.893267651888341,609,57,62.50877192982456,10.68421052631579,656,1.0055532,9.0,8.807487,0.988144,-0.08791516
mideast-foodculture-spanish,es,Chefs palestinos sueñan con tener restaurantes exitosos,2.0,4,mideast-foodculture-spanish.es.4.txt,6.0,69.79,8.0,4.879256965944273,323,51,36.86274509803921,6.333333333333333,657,0.009115152,5.0,5.438672,0.03396383,-0.26319936
migrants-techsavvy-spanish,es,Redes sociales facilitan la vida a refugiados,12.0,0,migrants-techsavvy-spanish.es.0.txt,26.6,10.88,31.7,4.864990689013036,1074,43,145.95348837209303,24.97674418604652,658,3.9928846,12.0,11.948873,2.916796,1.5905657
migrants-techsavvy-spanish,es,Redes sociales facilitan la emigración a Europa,9.0,1,migrants-techsavvy-spanish.es.1.txt,24.4,16.56,29.2,4.895135135135135,925,39,139.25641025641025,23.71794871794872,659,2.9977245,12.0,11.238768,2.5257185,1.1720836
migrants-techsavvy-spanish,es,Redes sociales informan a emigrantes sobre cómo llegar a Europa,7.0,2,migrants-techsavvy-spanish.es.2.txt,19.7,28.64,23.3,4.87396937573616,849,46,107.84782608695652,18.45652173913044,660,2.9119828,9.0,10.150325,1.9406335,0.6068085
migrants-techsavvy-spanish,es,Emigrantes buscan rutas hacia Europa en las redes sociales,5.0,3,migrants-techsavvy-spanish.es.3.txt,10.8,57.4,13.6,4.9136,625,47,78.23404255319149,13.297872340425531,661,1.0079,9.0,9.192361,1.0034587,-0.111341156
migrants-techsavvy-spanish,es,Las redes sociales ayudan a los emigrantes,3.0,4,migrants-techsavvy-spanish.es.4.txt,8.6,57.77,9.6,4.909348441926346,353,41,50.48780487804878,8.609756097560975,662,0.011187609,7.0,6.2414775,0.056115665,-0.22448173
millennials-charity-spanish,es,Generación Y:  cuando de caridad se trata... ¡manos a la obra!,12.0,0,millennials-charity-spanish.es.0.txt,72.0,-107.38,91.3,5.119585687382298,1062,37,174.94594594594594,28.7027027027027,663,3.9877796,12.0,11.958139,3.822207,1.8798255
millennials-charity-spanish,es,Generación Y:  ningún obstáculo para ser solidarios,9.0,1,millennials-charity-spanish.es.1.txt,38.4,-25.2,47.5,5.237551867219917,964,44,136.04545454545453,21.90909090909091,664,3.9644141,12.0,11.933156,2.9261756,1.8133856
millennials-charity-spanish,es,La Generación Y no duda en ser solidaria con los demás,7.0,2,millennials-charity-spanish.es.2.txt,20.1,22.21,24.8,5.333333333333333,852,55,97.69090909090907,15.49090909090909,665,2.009196,12.0,11.842914,1.9510021,1.3663732
millennials-charity-spanish,es,Los jóvenes encuentran nuevas formas de ser solidarios,5.0,3,millennials-charity-spanish.es.3.txt,12.8,46.61,16.7,5.2,720,64,69.453125,11.25,666,1.0057389,9.0,9.241083,0.9883941,0.18244341
millennials-charity-spanish,es,A los jóvenes les gusta ser voluntarios benéficos,3.0,4,millennials-charity-spanish.es.4.txt,9.4,55.64,13.2,5.337078651685394,445,56,50.160714285714285,7.946428571428571,667,0.0096101565,9.0,8.082133,0.11823054,-0.14184946
millennials-online-spanish,es,Generación del Milenio: la brecha digital no distingue razas,12.0,0,millennials-online-spanish.es.0.txt,35.8,-13.19,43.1,4.770940170940171,585,19,177.05263157894737,30.789473684210527,668,3.9899888,12.0,11.971203,3.4985287,1.713151
millennials-online-spanish,es,"Más allá de la raza, los 'millennials' se informan en Internet",8.0,1,millennials-online-spanish.es.1.txt,20.7,26.21,24.4,4.865339578454333,854,41,121.60975609756098,20.82926829268293,669,2.9995818,12.0,11.797811,2.9239273,0.7776292
millennials-online-spanish,es,"Independientemente de su raza, los jóvenes de 18 a 34 años ven las noticias en Internet",6.0,2,millennials-online-spanish.es.2.txt,16.2,37.98,18.5,4.845050215208034,697,42,96.47619047619048,16.595238095238095,670,2.000798,9.0,9.977971,1.0936177,0.23534156
millennials-online-spanish,es,Los jóvenes de 18 a 34 años de todas las razas buscan noticias en Internet,4.0,3,millennials-online-spanish.es.3.txt,11.1,51.07,12.2,4.812807881773399,609,51,68.98039215686275,11.941176470588236,671,1.0045062,9.0,8.232632,1.1588167,-0.18687266
millennials-online-spanish,es,"Jóvenes blancos, negros e hispanos buscan noticias en Internet",3.0,4,millennials-online-spanish.es.4.txt,8.4,63.7,10.2,4.801033591731266,387,41,54.31707317073171,9.439024390243905,672,0.01073103,9.0,7.340814,1.0078338,-0.22399123
missouri-football-spanish,es,El presidente de la Universidad de Misuri renuncia por quejas raciales,12.0,0,missouri-football-spanish.es.0.txt,34.9,-10.75,43.2,5.027692307692308,1300,55,141.87272727272727,23.63636363636364,673,3.9923916,12.0,11.980848,2.735897,0.98576176
missouri-football-spanish,es,El presidente de la Universidad de Misuri dimite en medio de tensiones raciales,9.0,1,missouri-football-spanish.es.1.txt,36.3,-14.4,44.9,4.981372549019608,1020,46,131.97826086956522,22.17391304347826,674,3.6096768,12.0,10.955621,3.8557382,1.1158097
missouri-football-spanish,es,El presidente de la Universidad de Misuri renuncia por quejas raciales en el campus,7.0,2,missouri-football-spanish.es.2.txt,23.8,17.98,29.0,4.981111111111111,900,47,113.93617021276596,19.148936170212767,675,2.919278,12.0,11.319178,3.50312,0.44437808
missouri-football-spanish,es,Un presidente de universidad deja su empleo por protestas de alumnos negros,5.0,3,missouri-football-spanish.es.3.txt,13.9,43.77,16.2,4.934306569343065,685,48,84.20833333333333,14.270833333333334,676,1.0052127,9.0,8.976985,0.98862046,0.033449113
missouri-football-spanish,es,El presidente de una universidad deja su empleo por quejas de estudiantes negros,3.0,4,missouri-football-spanish.es.4.txt,10.5,52.6,11.0,4.724489795918367,392,40,55.7,9.8,677,0.008624429,9.0,8.004318,0.03633569,-0.23298258
mosquito-butterflies-spanish,es,Reducen fumigación de mosquitos en el sur de la Florida para proteger especies de mariposas poco comunes,12.0,0,mosquito-butterflies-spanish.es.0.txt,29.6,-2.36,35.0,5.063615205585726,1289,46,169.3913043478261,28.02173913043478,678,3.9898891,12.0,11.968566,3.6175315,1.7376314
mosquito-butterflies-spanish,es,Reducen fumigación de mosquitos en el sur de la Florida para proteger raras mariposas,9.0,1,mosquito-butterflies-spanish.es.1.txt,23.2,14.3,27.5,5.159041394335512,918,47,119.72340425531917,19.53191489361702,679,3.0098937,12.0,11.687403,2.9823952,1.1984975
mosquito-butterflies-spanish,es,Limitan áreas de fumigación de mosquitos en el sur de la Florida para proteger raras mariposas,7.0,2,mosquito-butterflies-spanish.es.2.txt,18.8,25.76,21.7,5.122497055359246,849,50,103.44,16.98,680,2.0010927,9.0,9.21581,2.320589,0.3595823
mosquito-butterflies-spanish,es,Reducen la fumigación de mosquitos en el sur de la Florida para proteger mariposas,5.0,3,mosquito-butterflies-spanish.es.3.txt,12.2,48.23,14.7,5.044871794871795,624,50,74.98,12.48,681,1.0054821,9.0,7.9445577,0.95564663,-0.110697776
mosquito-butterflies-spanish,es,En el sur de la Florida no fumigarán cerca de mariposas poco comunes,3.0,4,mosquito-butterflies-spanish.es.4.txt,9.1,56.25,10.1,4.885786802030457,394,41,56.19512195121951,9.609756097560975,682,0.008839047,8.0,7.119084,0.2425518,-0.22100025
mosquitoes-fighting-spanish,es,Combatir los mosquitos con mosquitos,12.0,0,mosquitoes-fighting-spanish.es.0.txt,17.7,28.71,20.7,5.275917065390749,1254,49,160.44897959183675,25.59183673469388,683,3.018948,12.0,11.946265,0.50970674,1.1910173
mosquitoes-fighting-spanish,es,Los expertos usan bacterias para combatir enfermedades transmitidas por los mosquitos,9.0,1,mosquitoes-fighting-spanish.es.1.txt,22.2,16.83,26.4,5.193548387096774,961,47,126.19148936170212,20.4468085106383,684,3.9883869,12.0,11.857789,3.58034,0.8576781
mosquitoes-fighting-spanish,es,Los expertos infectan a mosquitos con bacterias para evitar que transmitan enfermedades,7.0,2,mosquitoes-fighting-spanish.es.2.txt,19.8,23.23,23.8,5.281368821292776,789,46,107.32608695652172,17.152173913043477,685,2.0076249,12.0,11.27748,1.9494445,0.26776886
mosquitoes-fighting-spanish,es,Los científicos eliminan mosquitos infectando a otros mosquitos con bacterias,5.0,3,mosquitoes-fighting-spanish.es.3.txt,11.1,51.18,13.3,5.079192546583851,644,52,74.92307692307692,12.384615384615383,686,1.0105885,9.0,9.186003,0.20875977,-0.073733084
mosquitoes-fighting-spanish,es,Los científicos usan bacterias para contolar a los mosquitos,3.0,4,mosquitoes-fighting-spanish.es.4.txt,8.4,58.18,9.7,4.9810874704491725,423,50,50.3,8.46,687,0.012899046,8.0,7.0599117,0.5289761,-0.23509212
mountain-lions-spanish,es,Los leones de montaña comienzan a repoblar la región del Medio Oeste,12.0,0,mountain-lions-spanish.es.0.txt,59.6,-75.0,74.0,4.813241106719367,1012,49,119.3061224489796,20.6530612244898,688,3.990394,12.0,11.969203,3.274772,1.5815161
mountain-lions-spanish,es,Los leones de montaña empiezan a repoblar el Medio Oeste,7.0,1,mountain-lions-spanish.es.1.txt,30.2,6.96,37.3,4.702558635394456,938,50,106.32,18.76,689,3.2405453,12.0,11.740975,1.2041278,0.7204749
mountain-lions-spanish,es,A los leones de montaña parece gustarles vivir en el centro de Estados Unidos,5.0,2,mountain-lions-spanish.es.2.txt,16.2,43.29,18.2,4.431758530183728,762,51,80.68627450980392,14.941176470588236,690,2.0020595,9.0,9.457077,1.9504803,0.053332448
mountain-lions-spanish,es,Los leones de montaña llegan al centro de los Estados Unidos,4.0,3,mountain-lions-spanish.es.3.txt,10.4,58.32,10.8,4.43317230273752,621,50,67.08,12.42,691,1.0052128,9.0,8.604847,0.9913184,-0.15917744
mountain-lions-spanish,es,Aparecen leones de montaña en Kansas y Misuri,3.0,4,mountain-lions-spanish.es.4.txt,7.1,72.26,7.9,4.329166666666667,480,49,51.81632653061224,9.79591836734694,692,0.009696177,8.0,7.257548,0.037998214,-0.22074546
mountainlions-dying-spanish,es,Los pumas de Santa Mónica estánatrapados en un islote de tierra y desaparecen rápidamente,12.0,0,mountainlions-dying-spanish.es.0.txt,17.8,33.82,21.0,4.966859547606523,1901,87,130.0344827586207,21.85057471264368,693,3.9882312,12.0,11.956637,1.2730935,1.3466902
mountainlions-dying-spanish,es,Los pumas de Santa Mónica tienen problemas para aparearse,9.0,1,mountainlions-dying-spanish.es.1.txt,15.2,45.83,18.2,4.733672603901612,1179,63,106.95238095238096,18.714285714285715,694,2.999499,12.0,11.965773,1.0275979,0.7304326
mountainlions-dying-spanish,es,Se está acabando el tiempo para salvar a los pumas de Santa Mónica,7.0,2,mountainlions-dying-spanish.es.2.txt,14.1,48.67,16.8,4.70625,960,61,89.42622950819673,15.737704918032788,695,1.9847448,12.0,9.554045,0.29311004,0.21372512
mountainlions-dying-spanish,es,Los pumas de California necesitan más espacio,5.0,3,mountainlions-dying-spanish.es.3.txt,13.4,50.6,15.6,4.641848523748395,779,58,75.3103448275862,13.43103448275862,696,1.9986547,12.0,11.418796,0.16870771,-0.0031036853
mountainlions-dying-spanish,es,"Los pumas buscan  más espacio, pero encuentran verjas y automóviles",3.0,4,mountainlions-dying-spanish.es.4.txt,8.3,63.8,9.3,4.644943820224719,445,47,53.06382978723404,9.46808510638298,697,0.012756977,12.0,8.814786,1.2983345,-0.18782547
mummies-age-spanish,es,La momificación en Egipto puede tener 1.500 años más de lo que creíamos,12.0,0,mummies-age-spanish.es.0.txt,36.9,-16.13,46.9,5.2129496402877695,695,39,110.15384615384616,17.82051282051282,698,3.9892821,12.0,11.969793,0.062239483,1.5328116
mummies-age-spanish,es,Momias en Egipto pueden tener miles de años más de lo que se creía,8.0,1,mummies-age-spanish.es.1.txt,27.9,7.33,35.8,5.280532043530834,827,49,105.36734693877553,16.877551020408163,699,2.963845,12.0,11.313601,1.9388769,1.0553174
mummies-age-spanish,es,En el antiguo Egipto ya se sabía hacer momias,7.0,2,mummies-age-spanish.es.2.txt,21.9,17.54,26.5,5.255842558425584,813,51,99.15686274509804,15.941176470588236,700,2.995596,12.0,10.561851,3.6700935,0.96573156
mummies-age-spanish,es,Los primeros egipcios sabían hacer momias,5.0,3,mummies-age-spanish.es.3.txt,13.6,44.58,16.7,5.080071174377224,562,46,73.76086956521739,12.217391304347826,701,1.0024123,9.0,8.994896,1.7515459,0.0065472196
mummies-age-spanish,es,Las momias existen desde hace mucho tiempo dicen los científicos,4.0,4,mummies-age-spanish.es.4.txt,10.5,52.8,12.4,5.005555555555556,540,54,59.61111111111112,10.0,702,0.9652671,9.0,7.9814954,2.4781158,-0.10792314
music-program-spanish,es,Un programa de música ayuda a los niños de bajos recursos a aprender nuevas habilidades,12.0,0,music-program-spanish.es.0.txt,33.8,-7.91,41.8,5.0011600928074245,862,42,122.52380952380952,20.52380952380953,703,4.988058,12.0,11.969404,4.6443167,1.4368005
music-program-spanish,es,La música ayuda a los niños más pobres a progresar,8.0,1,music-program-spanish.es.1.txt,24.7,15.75,30.4,5.0214689265536725,885,53,99.9245283018868,16.69811320754717,704,3.9962916,12.0,11.650135,3.9224815,0.8690046
music-program-spanish,es,Los niños encuentran sus voces a través de la música ,6.0,2,music-program-spanish.es.2.txt,17.7,33.92,20.9,4.8923766816143495,892,61,85.63934426229508,14.62295081967213,705,3.0910015,12.0,11.979399,3.1732311,0.26563522
music-program-spanish,es,Un programa de música que mejora la educación,4.0,3,music-program-spanish.es.3.txt,12.3,48.13,14.0,4.890688259109312,741,65,66.73846153846154,11.4,706,2.0028849,9.0,8.447181,1.2049389,-0.054059498
music-program-spanish,es,Un programa de música con las mejores notas,3.0,4,music-program-spanish.es.4.txt,11.3,50.57,12.6,4.839912280701754,456,43,61.53488372093023,10.604651162790695,707,1.1798681,9.0,8.141273,1.4477398,-0.12796524
music-program-spanish,es,Enseñando a los niños a tocar música,2.0,5,music-program-spanish.es.5.txt,6.6,68.36,7.5,4.654205607476635,321,46,39.08695652173913,6.978260869565218,708,0.01164313,6.0,5.2155404,0.07055912,-0.25361297
music-streaming-spanish,es,Las transmisiones en línea generan un dilema para músicos y admiradores,12.0,0,music-streaming-spanish.es.0.txt,32.6,-4.86,39.6,4.900515843773029,1357,45,177.35555555555555,30.155555555555555,709,3.9931445,12.0,11.985465,1.879848,1.9149052
music-streaming-spanish,es,¿Reciben los músicos una paga justa con las transmisiones en línea?,9.0,1,music-streaming-spanish.es.1.txt,21.5,23.97,25.5,4.8710204081632655,1225,54,132.66666666666666,22.685185185185187,710,2.9995942,12.0,11.691669,2.225207,1.7948228
music-streaming-spanish,es,¿Estarán los servicios de transmisiones en línea acabando con la música?,7.0,2,music-streaming-spanish.es.2.txt,15.7,39.3,18.2,4.94488188976378,1016,56,107.44642857142856,18.142857142857142,711,2.009198,12.0,10.23983,3.5796418,1.1967695
music-streaming-spanish,es,La visión optimista de Taylor Swift sobre la música,5.0,3,music-streaming-spanish.es.3.txt,12.4,47.83,14.2,4.945260347129506,749,53,83.64150943396227,14.132075471698114,712,1.0097654,9.0,10.475136,0.078479916,0.083150245
music-streaming-spanish,es,¿Las transmisiones en línea ayudan o dañan la música?,4.0,4,music-streaming-spanish.es.4.txt,9.4,61.06,11.4,4.866153846153846,650,52,73.01923076923077,12.5,713,0.012337215,9.0,8.555723,0.04525628,-0.08322919
